tenant,val_euro,duration,economicUnitValue,resourceName,date,hour,raw_caller_number,formatted_caller_number,raw_called_number,formatted_called_number,is_internal,call_direction,call_type,start_time,end_time,call_status,call_id
example_tenant,0.12,38,1.67,example_resource,2025-03-07,13:39:48,5724424557,+39 5724424557,7275812866,+39 7275812866,True,inbound,voice,2025-03-07T13:39:48.835321,2025-03-07T13:40:26.835321,answered,729c65c3c266fd55
example_tenant,3.02,486,0.92,example_resource,2025-03-09,13:39:48,4540217129,+39 4540217129,6193835244,+39 6193835244,False,inbound,voice,2025-03-09T13:39:48.835343,2025-03-09T13:47:54.835343,voicemail,20951e42305988a9
example_tenant,1.12,383,0.61,example_resource,2025-03-26,13:39:48,2744364869,+39 2744364869,2248053020,+39 2248053020,True,inbound,video,2025-03-26T13:39:48.835384,2025-03-26T13:46:11.835384,missed,6d6a142a58328eae
example_tenant,0.59,70,1.59,example_resource,2025-03-17,13:39:48,9314121548,+39 9314121548,7951006903,+39 7951006903,True,inbound,video,2025-03-17T13:39:48.835433,2025-03-17T13:40:58.835433,voicemail,27d1138d57b002b8
example_tenant,2.09,511,0.63,example_resource,2025-04-03,13:39:48,6041083953,+39 6041083953,4093789333,+39 4093789333,False,inbound,video,2025-04-03T13:39:48.835475,2025-04-03T13:48:19.835475,voicemail,74771c5059145943
example_tenant,0.74,204,1.57,example_resource,2025-03-22,13:39:48,9092110370,+39 9092110370,0368052353,+39 0368052353,False,inbound,video,2025-03-22T13:39:48.835520,2025-03-22T13:43:12.835520,missed,1ee38f82b17c36b3
example_tenant,1.32,563,1.99,example_resource,2025-03-08,13:39:48,4240183707,+39 4240183707,9735637152,+39 9735637152,False,outbound,video,2025-03-08T13:39:48.835562,2025-03-08T13:49:11.835562,answered,a3a840d3e8857ce7
example_tenant,4.5,102,1.04,example_resource,2025-03-21,13:39:48,1813795247,+39 1813795247,2781385814,+39 2781385814,False,outbound,video,2025-03-21T13:39:48.835605,2025-03-21T13:41:30.835605,missed,313ad92cf161c063
example_tenant,1.98,590,0.97,example_resource,2025-03-06,13:39:48,2905723594,+39 2905723594,1764475256,+39 1764475256,False,outbound,video,2025-03-06T13:39:48.835652,2025-03-06T13:49:38.835652,answered,429fbbfc729e5443
example_tenant,4.7,179,1.52,example_resource,2025-03-12,13:39:48,8701435001,+39 8701435001,8138158467,+39 8138158467,True,inbound,voice,2025-03-12T13:39:48.835697,2025-03-12T13:42:47.835697,voicemail,4cde2fdc4a7a1522
example_tenant,4.24,485,0.61,example_resource,2025-03-21,13:39:48,8318410134,+39 8318410134,0316762979,+39 0316762979,False,outbound,video,2025-03-21T13:39:48.835732,2025-03-21T13:47:53.835732,missed,f1058f5bbe238f99
example_tenant,0.27,136,0.67,example_resource,2025-04-04,13:39:48,0107665564,+39 0107665564,3931885312,+39 3931885312,False,outbound,voice,2025-04-04T13:39:48.835785,2025-04-04T13:42:04.835785,voicemail,c352238b6a2ab375
example_tenant,3.53,463,1.96,example_resource,2025-03-29,13:39:48,6827865558,+39 6827865558,0650457559,+39 0650457559,False,outbound,video,2025-03-29T13:39:48.835819,2025-03-29T13:47:31.835819,missed,1f1b407aa7b2a99b
example_tenant,0.86,395,1.81,example_resource,2025-03-18,13:39:48,0328163588,+39 0328163588,8390664730,+39 8390664730,False,inbound,voice,2025-03-18T13:39:48.835871,2025-03-18T13:46:23.835871,voicemail,a97dcae26b146f8a
example_tenant,1.7,31,0.77,example_resource,2025-03-27,13:39:48,0014265590,+39 0014265590,6723839183,+39 6723839183,False,outbound,video,2025-03-27T13:39:48.835907,2025-03-27T13:40:19.835907,answered,25148385fe258cfd
example_tenant,3.43,458,0.62,example_resource,2025-03-29,13:39:48,7435110814,+39 7435110814,8703882905,+39 8703882905,True,inbound,video,2025-03-29T13:39:48.835930,2025-03-29T13:47:26.835930,voicemail,693ab79cad08e489
example_tenant,1.4,154,0.77,example_resource,2025-04-03,13:39:48,4702828189,+39 4702828189,6985359079,+39 6985359079,False,inbound,video,2025-04-03T13:39:48.835954,2025-04-03T13:42:22.835954,missed,545b350e07db7e4d
example_tenant,0.82,298,0.93,example_resource,2025-04-03,13:39:48,4384725462,+39 4384725462,3189292498,+39 3189292498,True,inbound,video,2025-04-03T13:39:48.835980,2025-04-03T13:44:46.835980,missed,d5fe38a11dd740ff
example_tenant,0.45,524,0.66,example_resource,2025-03-15,13:39:48,5853307147,+39 5853307147,9874097495,+39 9874097495,False,inbound,voice,2025-03-15T13:39:48.836003,2025-03-15T13:48:32.836003,voicemail,75307d190df0b6b3
example_tenant,4.97,248,0.93,example_resource,2025-03-30,13:39:48,9031597767,+39 9031597767,9880530578,+39 9880530578,False,outbound,voice,2025-03-30T13:39:48.836024,2025-03-30T13:43:56.836024,missed,8d7a768483cf3a95
example_tenant,2.77,162,1.07,example_resource,2025-03-06,13:39:48,7163394339,+39 7163394339,0233334897,+39 0233334897,False,outbound,video,2025-03-06T13:39:48.836045,2025-03-06T13:42:30.836045,answered,ad6dd4cbc348bc9b
example_tenant,4.95,411,1.06,example_resource,2025-03-16,13:39:48,0731438440,+39 0731438440,3806334793,+39 3806334793,True,inbound,video,2025-03-16T13:39:48.836071,2025-03-16T13:46:39.836071,voicemail,a5d7a0781e2fd9d8
example_tenant,4.91,390,1.37,example_resource,2025-03-08,13:39:48,2652438455,+39 2652438455,9839449700,+39 9839449700,True,inbound,voice,2025-03-08T13:39:48.836093,2025-03-08T13:46:18.836093,voicemail,b00c9d15043ccc54
example_tenant,3.59,209,1.71,example_resource,2025-03-26,13:39:48,5348734568,+39 5348734568,1388436379,+39 1388436379,True,outbound,voice,2025-03-26T13:39:48.836156,2025-03-26T13:43:17.836156,missed,5340dcc47c2f8284
example_tenant,0.2,496,1.62,example_resource,2025-03-17,13:39:48,0556665389,+39 0556665389,1918590341,+39 1918590341,True,outbound,voice,2025-03-17T13:39:48.836182,2025-03-17T13:48:04.836182,voicemail,97c8526b54205c8d
example_tenant,1.06,124,0.71,example_resource,2025-03-26,13:39:48,6688501885,+39 6688501885,2253963481,+39 2253963481,False,inbound,video,2025-03-26T13:39:48.836204,2025-03-26T13:41:52.836204,answered,445c220bdef4fded
example_tenant,4.71,547,1.02,example_resource,2025-03-18,13:39:48,7473152703,+39 7473152703,7788481401,+39 7788481401,True,inbound,video,2025-03-18T13:39:48.836230,2025-03-18T13:48:55.836230,missed,1f5347adb91437f3
example_tenant,2.45,523,0.58,example_resource,2025-03-13,13:39:48,2227942674,+39 2227942674,9268502843,+39 9268502843,False,inbound,voice,2025-03-13T13:39:48.836252,2025-03-13T13:48:31.836252,missed,d9ef36edb620df57
example_tenant,0.84,344,0.82,example_resource,2025-03-15,13:39:48,7136613562,+39 7136613562,8972957470,+39 8972957470,True,inbound,video,2025-03-15T13:39:48.836274,2025-03-15T13:45:32.836274,missed,11a7768e26797220
example_tenant,4.25,16,1.53,example_resource,2025-03-13,13:39:48,9124655983,+39 9124655983,2179454096,+39 2179454096,False,inbound,video,2025-03-13T13:39:48.836304,2025-03-13T13:40:04.836304,voicemail,ccf371200824347c
example_tenant,1.27,98,1.84,example_resource,2025-03-25,13:39:48,0276507919,+39 0276507919,7309612383,+39 7309612383,False,outbound,voice,2025-03-25T13:39:48.836326,2025-03-25T13:41:26.836326,answered,ab5d0c5b53f0cf74
example_tenant,3.01,415,1.25,example_resource,2025-04-02,13:39:48,7456834538,+39 7456834538,5394412459,+39 5394412459,False,inbound,video,2025-04-02T13:39:48.836348,2025-04-02T13:46:43.836348,missed,05614497b9a5e280
example_tenant,0.66,147,1.61,example_resource,2025-03-22,13:39:48,7204133308,+39 7204133308,1936526226,+39 1936526226,True,outbound,voice,2025-03-22T13:39:48.836369,2025-03-22T13:42:15.836369,voicemail,d1a191c8cd434cab
example_tenant,2.44,289,0.74,example_resource,2025-04-03,13:39:48,7635942568,+39 7635942568,6715137096,+39 6715137096,True,inbound,video,2025-04-03T13:39:48.836390,2025-04-03T13:44:37.836390,missed,dd992a39a82ae374
example_tenant,0.74,112,1.45,example_resource,2025-04-04,13:39:48,3161909483,+39 3161909483,1566844712,+39 1566844712,False,inbound,voice,2025-04-04T13:39:48.836411,2025-04-04T13:41:40.836411,answered,4b65a480c0fb8ab0
example_tenant,3.57,346,0.76,example_resource,2025-03-13,13:39:48,8728960078,+39 8728960078,9113968775,+39 9113968775,True,inbound,video,2025-03-13T13:39:48.836432,2025-03-13T13:45:34.836432,answered,a2fda6b4822d09f9
example_tenant,3.01,219,1.7,example_resource,2025-03-23,13:39:48,3945792266,+39 3945792266,2538768837,+39 2538768837,True,inbound,video,2025-03-23T13:39:48.836457,2025-03-23T13:43:27.836457,voicemail,57cb893a676de92b
example_tenant,1.84,273,0.87,example_resource,2025-03-07,13:39:48,7887474043,+39 7887474043,1436469423,+39 1436469423,True,outbound,video,2025-03-07T13:39:48.836506,2025-03-07T13:44:21.836506,answered,c1b2f863a7475e1c
example_tenant,3.46,392,0.93,example_resource,2025-03-17,13:39:48,9023538745,+39 9023538745,0387067248,+39 0387067248,False,outbound,voice,2025-03-17T13:39:48.836553,2025-03-17T13:46:20.836553,answered,6c12248d8b3a3aa4
example_tenant,3.59,238,1.19,example_resource,2025-03-08,13:39:48,7448674929,+39 7448674929,5303698152,+39 5303698152,False,outbound,video,2025-03-08T13:39:48.836589,2025-03-08T13:43:46.836589,missed,5e3073df68e3e616
example_tenant,1.18,138,1.08,example_resource,2025-03-16,13:39:48,2640391836,+39 2640391836,6570252161,+39 6570252161,False,outbound,video,2025-03-16T13:39:48.836624,2025-03-16T13:42:06.836624,missed,d851daa43e89f7e2
example_tenant,0.95,76,1.67,example_resource,2025-03-08,13:39:48,0146174809,+39 0146174809,4034550845,+39 4034550845,True,inbound,video,2025-03-08T13:39:48.836663,2025-03-08T13:41:04.836663,voicemail,85d6ef81d87c3370
example_tenant,3.67,136,1.63,example_resource,2025-03-28,13:39:48,5128547584,+39 5128547584,7381334701,+39 7381334701,True,outbound,voice,2025-03-28T13:39:48.836709,2025-03-28T13:42:04.836709,answered,46ba0d052356c79a
example_tenant,0.79,26,1.68,example_resource,2025-03-14,13:39:48,4219152965,+39 4219152965,7777740431,+39 7777740431,False,inbound,video,2025-03-14T13:39:48.836757,2025-03-14T13:40:14.836757,voicemail,6dc29dba7fa5a29b
example_tenant,0.24,529,0.62,example_resource,2025-03-06,13:39:48,0229314071,+39 0229314071,0548817846,+39 0548817846,True,inbound,voice,2025-03-06T13:39:48.836793,2025-03-06T13:48:37.836793,answered,06a9c949d8509576
example_tenant,0.44,345,1.67,example_resource,2025-04-01,13:39:48,8514434914,+39 8514434914,2489171425,+39 2489171425,True,outbound,voice,2025-04-01T13:39:48.836834,2025-04-01T13:45:33.836834,answered,94c74e507cefc3d7
example_tenant,0.88,33,0.55,example_resource,2025-04-02,13:39:48,4781099996,+39 4781099996,0742027214,+39 0742027214,False,outbound,video,2025-04-02T13:39:48.836883,2025-04-02T13:40:21.836883,missed,a50030ce29754e3d
example_tenant,1.42,496,1.14,example_resource,2025-03-12,13:39:48,5340037576,+39 5340037576,1584494352,+39 1584494352,False,outbound,voice,2025-03-12T13:39:48.836934,2025-03-12T13:48:04.836934,answered,4ab536698549e5a4
example_tenant,4.35,139,1.22,example_resource,2025-03-09,13:39:48,4139984914,+39 4139984914,9618546296,+39 9618546296,True,inbound,voice,2025-03-09T13:39:48.836980,2025-03-09T13:42:07.836980,voicemail,73675351408f2c90
example_tenant,2.27,177,1.85,example_resource,2025-04-03,13:39:48,1838800451,+39 1838800451,5490675454,+39 5490675454,True,inbound,video,2025-04-03T13:39:48.837026,2025-04-03T13:42:45.837026,answered,37d1e2314387639a
example_tenant,4.09,268,1.59,example_resource,2025-03-07,13:39:48,2918593646,+39 2918593646,3948601728,+39 3948601728,True,outbound,voice,2025-03-07T13:39:48.837051,2025-03-07T13:44:16.837051,missed,e824772271d3d430
example_tenant,3.57,594,1.61,example_resource,2025-03-15,13:39:48,2728124204,+39 2728124204,4676453812,+39 4676453812,False,inbound,video,2025-03-15T13:39:48.837073,2025-03-15T13:49:42.837073,voicemail,3e10ef9ebcce9635
example_tenant,2.91,477,1.44,example_resource,2025-03-25,13:39:48,7179822340,+39 7179822340,4897789049,+39 4897789049,False,inbound,voice,2025-03-25T13:39:48.837094,2025-03-25T13:47:45.837094,answered,08cf42bdf4ea3b67
example_tenant,2.03,283,1.19,example_resource,2025-03-14,13:39:48,7816354137,+39 7816354137,6637169957,+39 6637169957,True,inbound,video,2025-03-14T13:39:48.837120,2025-03-14T13:44:31.837120,answered,3bd776c1ef246632
example_tenant,1.07,327,1.72,example_resource,2025-03-23,13:39:48,8163324664,+39 8163324664,1465242755,+39 1465242755,False,inbound,voice,2025-03-23T13:39:48.837142,2025-03-23T13:45:15.837142,missed,d7ad29b0c48587ed
example_tenant,0.84,127,1.74,example_resource,2025-03-27,13:39:48,7787057435,+39 7787057435,5849822239,+39 5849822239,False,outbound,voice,2025-03-27T13:39:48.837164,2025-03-27T13:41:55.837164,answered,b975781a3c4ead81
example_tenant,0.61,400,1.84,example_resource,2025-03-24,13:39:48,2973500129,+39 2973500129,3436131858,+39 3436131858,True,outbound,video,2025-03-24T13:39:48.837188,2025-03-24T13:46:28.837188,voicemail,13efa8a6f8558c5c
example_tenant,3.61,152,0.81,example_resource,2025-03-27,13:39:48,1033136524,+39 1033136524,9461953296,+39 9461953296,True,inbound,video,2025-03-27T13:39:48.837211,2025-03-27T13:42:20.837211,missed,3ad86ba61e50196d
example_tenant,3.1,11,1.24,example_resource,2025-03-09,13:39:48,2716296541,+39 2716296541,9514878489,+39 9514878489,True,outbound,video,2025-03-09T13:39:48.837232,2025-03-09T13:39:59.837232,voicemail,b382c518d14b69ec
example_tenant,2.12,467,0.85,example_resource,2025-03-15,13:39:48,4447879414,+39 4447879414,2226624443,+39 2226624443,False,outbound,video,2025-03-15T13:39:48.837253,2025-03-15T13:47:35.837253,missed,4368e3dbcdc5526d
example_tenant,2.52,167,1.82,example_resource,2025-03-20,13:39:48,9739666004,+39 9739666004,3939486864,+39 3939486864,False,inbound,video,2025-03-20T13:39:48.837274,2025-03-20T13:42:35.837274,answered,75cfe4eea95ccbdb
example_tenant,4.87,382,1.06,example_resource,2025-04-04,13:39:48,3418892031,+39 3418892031,9984652025,+39 9984652025,False,inbound,voice,2025-04-04T13:39:48.837299,2025-04-04T13:46:10.837299,voicemail,dffb09d134114858
example_tenant,3.64,492,1.51,example_resource,2025-04-02,13:39:48,4276000782,+39 4276000782,3278194589,+39 3278194589,True,inbound,video,2025-04-02T13:39:48.837327,2025-04-02T13:48:00.837327,voicemail,b8364e4617e3cadb
example_tenant,2.05,19,0.65,example_resource,2025-03-13,13:39:48,6166542484,+39 6166542484,8816644443,+39 8816644443,False,inbound,video,2025-03-13T13:39:48.837348,2025-03-13T13:40:07.837348,voicemail,e070bd3cf585b764
example_tenant,1.97,559,0.84,example_resource,2025-03-11,13:39:48,8773942304,+39 8773942304,9250317051,+39 9250317051,False,outbound,voice,2025-03-11T13:39:48.837370,2025-03-11T13:49:07.837370,answered,810eb562615cb31c
example_tenant,2.57,443,1.69,example_resource,2025-03-28,13:39:48,2554015232,+39 2554015232,6978507704,+39 6978507704,False,inbound,voice,2025-03-28T13:39:48.837391,2025-03-28T13:47:11.837391,voicemail,51b2372496b14406
example_tenant,0.31,552,1.88,example_resource,2025-03-30,13:39:48,8069534199,+39 8069534199,7152683588,+39 7152683588,True,outbound,voice,2025-03-30T13:39:48.837416,2025-03-30T13:49:00.837416,missed,0763708668e89331
example_tenant,1.77,313,1.96,example_resource,2025-03-07,13:39:48,6219934304,+39 6219934304,9697755762,+39 9697755762,False,outbound,voice,2025-03-07T13:39:48.837437,2025-03-07T13:45:01.837437,voicemail,6473b70e270d72aa
example_tenant,2.42,35,1.65,example_resource,2025-03-17,13:39:48,1443870391,+39 1443870391,1492166283,+39 1492166283,False,outbound,video,2025-03-17T13:39:48.837462,2025-03-17T13:40:23.837462,missed,3eff2a8b255b1040
example_tenant,1.77,320,1.4,example_resource,2025-03-28,13:39:48,4776157377,+39 4776157377,4228218827,+39 4228218827,False,outbound,video,2025-03-28T13:39:48.837486,2025-03-28T13:45:08.837486,missed,781340791734ed22
example_tenant,4.19,267,0.6,example_resource,2025-03-07,13:39:48,9942717447,+39 9942717447,7562861733,+39 7562861733,True,outbound,voice,2025-03-07T13:39:48.837525,2025-03-07T13:44:15.837525,voicemail,b1ec66a0a685f937
example_tenant,3.97,371,0.58,example_resource,2025-03-08,13:39:48,7721476662,+39 7721476662,0386607095,+39 0386607095,False,outbound,video,2025-03-08T13:39:48.837562,2025-03-08T13:45:59.837562,answered,69ff6b8c99097528
example_tenant,1.66,436,1.4,example_resource,2025-04-02,13:39:48,4174403348,+39 4174403348,9522776329,+39 9522776329,False,outbound,voice,2025-04-02T13:39:48.837592,2025-04-02T13:47:04.837592,answered,0cfa8dd6f7627588
example_tenant,0.61,461,0.69,example_resource,2025-03-31,13:39:48,0173025354,+39 0173025354,0053358394,+39 0053358394,False,outbound,video,2025-03-31T13:39:48.837634,2025-03-31T13:47:29.837634,answered,c753bf14c4f1eee7
example_tenant,1.03,483,1.46,example_resource,2025-03-23,13:39:48,5349883067,+39 5349883067,9017685663,+39 9017685663,True,outbound,voice,2025-03-23T13:39:48.837657,2025-03-23T13:47:51.837657,voicemail,4ebdca8fe75b27d3
example_tenant,3.08,166,1.68,example_resource,2025-03-09,13:39:48,4630306170,+39 4630306170,9121161107,+39 9121161107,True,outbound,voice,2025-03-09T13:39:48.837678,2025-03-09T13:42:34.837678,answered,38f660d37845aa5e
example_tenant,0.92,520,0.69,example_resource,2025-03-07,13:39:48,8518346566,+39 8518346566,0372567380,+39 0372567380,True,inbound,voice,2025-03-07T13:39:48.837704,2025-03-07T13:48:28.837704,voicemail,90a0be8c5ba6da56
example_tenant,4.75,450,0.99,example_resource,2025-03-31,13:39:48,4488199120,+39 4488199120,2092116247,+39 2092116247,True,outbound,video,2025-03-31T13:39:48.837728,2025-03-31T13:47:18.837728,voicemail,c42d8b332cd44376
example_tenant,2.78,312,1.5,example_resource,2025-03-27,13:39:48,1601095703,+39 1601095703,5312631910,+39 5312631910,True,outbound,video,2025-03-27T13:39:48.837764,2025-03-27T13:45:00.837764,missed,a814ccf110f22228
example_tenant,1.96,179,1.03,example_resource,2025-03-29,13:39:48,2517231033,+39 2517231033,3649203433,+39 3649203433,True,outbound,video,2025-03-29T13:39:48.837787,2025-03-29T13:42:47.837787,voicemail,c2f01eacd1d11091
example_tenant,3.0,171,1.3,example_resource,2025-03-25,13:39:48,6511280395,+39 6511280395,9906888581,+39 9906888581,False,outbound,video,2025-03-25T13:39:48.837809,2025-03-25T13:42:39.837809,missed,0e7939e48bcc0797
example_tenant,3.0,416,1.48,example_resource,2025-03-16,13:39:48,9891769091,+39 9891769091,5539273179,+39 5539273179,True,outbound,video,2025-03-16T13:39:48.837830,2025-03-16T13:46:44.837830,answered,8f99aff03d265e4a
example_tenant,1.38,568,0.55,example_resource,2025-03-15,13:39:48,4675064756,+39 4675064756,6576611731,+39 6576611731,False,outbound,video,2025-03-15T13:39:48.837852,2025-03-15T13:49:16.837852,answered,b66f706a76a8c60b
example_tenant,2.9,296,1.05,example_resource,2025-03-25,13:39:48,6862042666,+39 6862042666,2072192670,+39 2072192670,False,inbound,video,2025-03-25T13:39:48.837873,2025-03-25T13:44:44.837873,answered,7f31b738c93c41f5
example_tenant,3.91,246,1.32,example_resource,2025-03-24,13:39:48,3594759108,+39 3594759108,0238213728,+39 0238213728,False,outbound,voice,2025-03-24T13:39:48.837895,2025-03-24T13:43:54.837895,missed,76c7d62c903deaff
example_tenant,3.56,77,0.95,example_resource,2025-04-03,13:39:48,3821697049,+39 3821697049,2223973164,+39 2223973164,True,inbound,voice,2025-04-03T13:39:48.837919,2025-04-03T13:41:05.837919,missed,ab5b59bcdc4fb1ac
example_tenant,4.06,445,0.81,example_resource,2025-03-28,13:39:48,9564137818,+39 9564137818,1654406663,+39 1654406663,True,inbound,voice,2025-03-28T13:39:48.837944,2025-03-28T13:47:13.837944,missed,f82091ffbb73b3a3
example_tenant,4.29,478,1.55,example_resource,2025-03-16,13:39:48,6038288028,+39 6038288028,0543222371,+39 0543222371,True,inbound,voice,2025-03-16T13:39:48.837967,2025-03-16T13:47:46.837967,voicemail,2e1fbba3c130753d
example_tenant,2.95,217,0.56,example_resource,2025-03-28,13:39:48,9567420703,+39 9567420703,4191701544,+39 4191701544,True,inbound,voice,2025-03-28T13:39:48.837988,2025-03-28T13:43:25.837988,voicemail,921852e14988d809
example_tenant,0.93,240,1.45,example_resource,2025-03-31,13:39:48,4491604892,+39 4491604892,3415412562,+39 3415412562,True,inbound,video,2025-03-31T13:39:48.838009,2025-03-31T13:43:48.838009,missed,3ef1ae0aa1fb7b19
example_tenant,3.5,460,1.58,example_resource,2025-04-04,13:39:48,0951342935,+39 0951342935,7816523582,+39 7816523582,False,inbound,voice,2025-04-04T13:39:48.838030,2025-04-04T13:47:28.838030,voicemail,dcefb0ecb78a859e
example_tenant,3.62,42,1.81,example_resource,2025-03-26,13:39:48,0520193800,+39 0520193800,5051953249,+39 5051953249,True,inbound,voice,2025-03-26T13:39:48.838070,2025-03-26T13:40:30.838070,answered,fdfb0140870a9f4b
example_tenant,2.48,449,0.94,example_resource,2025-04-02,13:39:48,6813941986,+39 6813941986,9803076842,+39 9803076842,False,outbound,voice,2025-04-02T13:39:48.838094,2025-04-02T13:47:17.838094,missed,c68f89a45742b7da
example_tenant,4.49,469,1.39,example_resource,2025-03-12,13:39:48,5017035267,+39 5017035267,9841735741,+39 9841735741,False,inbound,video,2025-03-12T13:39:48.838120,2025-03-12T13:47:37.838120,voicemail,28f0d67ac6414d8f
example_tenant,3.16,262,1.87,example_resource,2025-04-03,13:39:48,1925730391,+39 1925730391,5537348636,+39 5537348636,True,outbound,voice,2025-04-03T13:39:48.838148,2025-04-03T13:44:10.838148,missed,5a008826ac3832bc
example_tenant,2.59,383,0.58,example_resource,2025-03-10,13:39:48,2812684410,+39 2812684410,0575135739,+39 0575135739,True,outbound,video,2025-03-10T13:39:48.838194,2025-03-10T13:46:11.838194,voicemail,e1e0275d532c4680
example_tenant,4.91,448,0.71,example_resource,2025-03-22,13:39:48,4417235281,+39 4417235281,8815492034,+39 8815492034,False,inbound,video,2025-03-22T13:39:48.838239,2025-03-22T13:47:16.838239,voicemail,f962cfcab92629a1
example_tenant,0.27,386,0.69,example_resource,2025-03-14,13:39:48,1216369060,+39 1216369060,2560806541,+39 2560806541,False,inbound,voice,2025-03-14T13:39:48.838278,2025-03-14T13:46:14.838278,answered,25e9d846b5d20586
example_tenant,4.08,526,0.75,example_resource,2025-03-28,13:39:48,7284139227,+39 7284139227,9199355714,+39 9199355714,True,inbound,voice,2025-03-28T13:39:48.838316,2025-03-28T13:48:34.838316,answered,c3f5ac01e1d62284
example_tenant,0.68,564,1.94,example_resource,2025-03-27,13:39:48,1870322263,+39 1870322263,3148213054,+39 3148213054,False,inbound,voice,2025-03-27T13:39:48.838358,2025-03-27T13:49:12.838358,answered,8dada743e2e8047b
example_tenant,3.33,94,1.34,example_resource,2025-03-07,13:39:48,3897632157,+39 3897632157,6493608628,+39 6493608628,True,outbound,voice,2025-03-07T13:39:48.838389,2025-03-07T13:41:22.838389,answered,3b0edc372fc6d6b2
example_tenant,1.89,383,0.71,example_resource,2025-03-21,13:39:48,0116987389,+39 0116987389,0091482842,+39 0091482842,True,inbound,video,2025-03-21T13:39:48.838416,2025-03-21T13:46:11.838416,voicemail,7e6c241d5180ab69
example_tenant,2.79,299,0.64,example_resource,2025-03-20,13:39:48,7658488191,+39 7658488191,2369264259,+39 2369264259,False,inbound,voice,2025-03-20T13:39:48.838439,2025-03-20T13:44:47.838439,voicemail,e5f3569a8439e024
example_tenant,2.51,341,1.21,example_resource,2025-03-26,13:39:48,8772029339,+39 8772029339,3517283899,+39 3517283899,True,outbound,voice,2025-03-26T13:39:48.838460,2025-03-26T13:45:29.838460,voicemail,b5ffa4b176614c86
example_tenant,0.63,201,0.88,example_resource,2025-03-11,13:39:48,8953304046,+39 8953304046,9505167911,+39 9505167911,False,outbound,video,2025-03-11T13:39:48.838481,2025-03-11T13:43:09.838481,missed,b34ec429e4721c1e
example_tenant,0.54,244,1.12,example_resource,2025-03-09,13:39:48,1971002641,+39 1971002641,5877142263,+39 5877142263,True,inbound,video,2025-03-09T13:39:48.838507,2025-03-09T13:43:52.838507,missed,ea04c23ae3d9f23f
example_tenant,1.59,391,1.17,example_resource,2025-03-20,13:39:48,2768197519,+39 2768197519,3796187871,+39 3796187871,True,outbound,voice,2025-03-20T13:39:48.838532,2025-03-20T13:46:19.838532,missed,8821353f49663ffd
example_tenant,1.35,362,0.75,example_resource,2025-03-26,13:39:48,2990761164,+39 2990761164,0610117107,+39 0610117107,False,outbound,voice,2025-03-26T13:39:48.838554,2025-03-26T13:45:50.838554,missed,cfed5e6b7e5136fd
example_tenant,4.86,202,1.59,example_resource,2025-03-14,13:39:48,1170445940,+39 1170445940,3433663958,+39 3433663958,False,outbound,video,2025-03-14T13:39:48.838577,2025-03-14T13:43:10.838577,voicemail,1c064b053dd8ad7c
example_tenant,0.55,303,1.24,example_resource,2025-03-22,13:39:48,7757791089,+39 7757791089,9434179258,+39 9434179258,False,inbound,voice,2025-03-22T13:39:48.838605,2025-03-22T13:44:51.838605,missed,c882efefbe9cc24d
example_tenant,3.46,494,1.56,example_resource,2025-03-10,13:39:48,0523557180,+39 0523557180,7942556080,+39 7942556080,True,inbound,video,2025-03-10T13:39:48.838627,2025-03-10T13:48:02.838627,voicemail,4de6c121187e6cb3
example_tenant,2.95,148,0.55,example_resource,2025-03-15,13:39:48,1208321697,+39 1208321697,2411832788,+39 2411832788,False,outbound,voice,2025-03-15T13:39:48.838648,2025-03-15T13:42:16.838648,missed,980c2624c005d75a
example_tenant,3.15,181,1.57,example_resource,2025-03-30,13:39:48,5695490025,+39 5695490025,8842095661,+39 8842095661,False,outbound,video,2025-03-30T13:39:48.838669,2025-03-30T13:42:49.838669,missed,f980e47004f6a1f5
example_tenant,0.45,581,0.69,example_resource,2025-03-05,13:39:48,9779995648,+39 9779995648,5753260904,+39 5753260904,True,outbound,video,2025-03-05T13:39:48.838690,2025-03-05T13:49:29.838690,voicemail,e4a7fac7e39739c1
example_tenant,4.83,351,1.42,example_resource,2025-03-29,13:39:48,5337383280,+39 5337383280,1127936538,+39 1127936538,True,outbound,voice,2025-03-29T13:39:48.838711,2025-03-29T13:45:39.838711,missed,9476ab6e6fdce0b8
example_tenant,3.0,352,1.22,example_resource,2025-03-31,13:39:48,1350098653,+39 1350098653,8357487675,+39 8357487675,True,outbound,voice,2025-03-31T13:39:48.838733,2025-03-31T13:45:40.838733,missed,af2bd08164719dc0
example_tenant,1.7,587,0.7,example_resource,2025-04-03,13:39:48,6312073945,+39 6312073945,0325289189,+39 0325289189,True,inbound,video,2025-04-03T13:39:48.838765,2025-04-03T13:49:35.838765,missed,771a233843c20b1b
example_tenant,2.52,206,1.05,example_resource,2025-03-05,13:39:48,3031741206,+39 3031741206,8933002727,+39 8933002727,False,inbound,video,2025-03-05T13:39:48.838791,2025-03-05T13:43:14.838791,missed,ead74fe8fd2ebc1e
example_tenant,1.17,57,0.92,example_resource,2025-04-03,13:39:48,6433572000,+39 6433572000,7939113869,+39 7939113869,False,outbound,voice,2025-04-03T13:39:48.838813,2025-04-03T13:40:45.838813,voicemail,6935b3f57478f8a5
